Unnamed: 0;apt;cluster;rwy;trajectory;Lat;Lon;x (m);y (m)
1227;JAI;2;9;51;26.825217638859282;75.84643384676866;3402.9153743289776;113.21387859357907
1228;JAI;2;9;51;26.820504188470803;75.85801166561085;4554.03024491565;-408.67717530493474
1229;JAI;2;9;51;26.809526269944293;75.86647461763056;5395.869115162426;-1624.7070880742908
1230;JAI;2;9;51;26.79388256943802;75.87253724286498;5999.448531634633;-3357.76854426009
1231;JAI;2;9;51;26.779711497068227;75.87822583676903;6565.911633354131;-4927.652181889834
1232;JAI;2;9;51;26.76633492682525;75.88366438040433;7107.595894106676;-6409.492934620774
1233;JAI;2;9;51;26.75557839799164;75.88814992480907;7554.437749546613;-7601.064980013698
1234;JAI;2;9;51;26.74327721843682;75.89323953355209;8061.564184158151;-8963.731321868583
1235;JAI;2;9;51;26.72977212597618;75.89915618538716;8651.173861242825;-10459.715489009423
1236;JAI;2;9;51;26.71629526015473;75.90624952953048;9358.005045410142;-11952.458215867198
1237;JAI;2;9;51;26.704808274432413;75.91303807505095;10034.49603300036;-13224.705288213569
1238;JAI;2;9;51;26.693143337637;75.92007007874065;10735.36955309882;-14516.612502709691
1239;JAI;2;9;51;26.680897129868804;75.92732243489358;11458.3770429724;-15872.86599080355
1240;JAI;2;9;51;26.668195473426536;75.93467741661736;12191.804030111232;-17279.532063156537
1241;JAI;2;9;51;26.655667443976736;75.94233925811153;12955.9240754212;-18666.886047228854
1242;JAI;2;9;51;26.643223391889144;75.95000572839041;13720.662423268674;-20044.888344445393
1243;JAI;2;9;51;26.630517399195124;75.95780554766046;14498.879126310854;-21451.85205065648
1244;JAI;2;9;51;26.6177476164135;75.9656272183667;15279.453497588747;-22865.83291158961
1245;JAI;2;9;51;26.60521901559976;75.97330009624065;16045.348508630184;-24253.061023505234
1246;JAI;2;9;51;26.59239468459926;75.98113929936362;16828.02268500479;-25672.987431371257
1247;JAI;2;9;51;26.57930142133964;75.98910865157292;17623.879583080718;-27122.64480522716
1248;JAI;2;9;52;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1249;JAI;2;9;52;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1250;JAI;2;9;52;26.82603717772449;75.83185149401649;1953.3005240825753;203.71183059858703
1251;JAI;2;9;52;26.82699061545745;75.84705390099418;3464.499728796397;309.67778812224896
1252;JAI;2;9;52;26.823402676113034;75.8591782280552;4669.881724239731;-87.48020817320698
1253;JAI;2;9;52;26.81703565732114;75.86979573029117;5725.681949153479;-792.5159498104189
1254;JAI;2;9;52;26.80264524964663;75.87685120124124;6427.913601030502;-2386.6459804805145
1255;JAI;2;9;52;26.787897599013252;75.88287283350711;7027.539426536506;-4020.377278652288
1256;JAI;2;9;52;26.77332744964228;75.88832614095287;7570.786662954778;-5634.446758158914
1257;JAI;2;9;52;26.76161779582224;75.89293679684539;8030.155964672995;-6931.601415457467
1258;JAI;2;9;52;26.74890052664503;75.8982568889017;8560.265331742998;-8340.336124296677
1259;JAI;2;9;52;26.73506371573442;75.90426267787406;9158.799675662043;-9873.045179364162
1260;JAI;2;9;52;26.72055243944206;75.9106032432009;9790.846761144623;-11480.431177858736
1261;JAI;2;9;52;26.70763916440361;75.91615712011249;10344.62462191922;-12910.79016193706
1262;JAI;2;9;52;26.69453568314834;75.92171826344166;10899.268998452608;-14362.199094729327
1263;JAI;2;9;52;26.68120919725071;75.92771669036884;11497.587340123218;-15838.253030873915
1264;JAI;2;9;52;26.66838140846756;75.93492710489609;12216.639313762962;-17258.90630576615
1265;JAI;2;9;52;26.65585053635519;75.9426013307517;12981.994102609682;-18646.572485602333
1266;JAI;2;9;52;26.64337583485372;75.95024009634494;13743.97930380051;-20027.972179854474
1267;JAI;2;9;52;26.63065191296056;75.95802739847167;14520.953421696455;-21436.92244694577
1268;JAI;2;9;52;26.617873287756982;75.96584780555764;15301.404690192858;-22851.881839060552
1269;JAI;2;9;52;26.60533487675567;75.97351301405146;16066.538784065211;-24240.196563830712
1270;JAI;2;9;52;26.59250277922605;75.98134653453705;16848.649644091107;-25660.98294700977
1271;JAI;2;9;52;26.579417536985897;75.98933917703903;17646.827152932703;-27109.747040952218
1272;JAI;2;9;53;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1273;JAI;2;9;53;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1274;JAI;2;9;53;26.826128594287262;75.83186393802146;1954.5359788258297;213.84104655500843
1275;JAI;2;9;53;26.8273528215801;75.84718057352731;3477.0807249598624;349.81396160780463
1276;JAI;2;9;53;26.82680515356021;75.8605476326888;4805.869959966826;289.56792724781695
1277;JAI;2;9;53;26.822846478762752;75.8723656326933;5980.863772689006;-148.55417568226804
1278;JAI;2;9;53;26.81433939712429;75.88260835136694;6999.61461108427;-1090.6214482005919
1279;JAI;2;9;53;26.798927522175177;75.88913417954201;7649.429993514805;-2797.891829048764
1280;JAI;2;9;53;26.783149690520602;75.89487441204511;8221.324321724076;-4545.728031389372
1281;JAI;2;9;53;26.770263387514984;75.89978935769206;8711.07403217349;-5973.211707021072
1282;JAI;2;9;53;26.756354850271283;75.90490795427797;9221.27354617593;-7513.925787357804
1283;JAI;2;9;53;26.741473809541283;75.9104485496745;9773.661179197816;-9162.340773302327
1284;JAI;2;9;53;26.72607056675055;75.91624649773088;10351.845157531721;-10868.570839656579
1285;JAI;2;9;53;26.712367667030502;75.92136693501763;10862.605388048836;-12386.433320668519
1286;JAI;2;9;53;26.699538287827053;75.92764008128755;11488.115741201887;-13807.38447478085
1287;JAI;2;9;53;26.68675160608539;75.93471878400595;12193.938020433607;-15223.49638581241
1288;JAI;2;9;53;26.673968635195532;75.9424300748415;12962.885591822052;-16639.09298920131
1289;JAI;2;9;53;26.661070353323122;75.95007281168176;13725.194456625462;-18067.426512438215
1290;JAI;2;9;53;26.647704560515088;75.95689513996615;14406.052572419343;-19547.607789626487
1291;JAI;2;9;53;26.63436579933989;75.9641526355678;15130.397798482976;-21024.705159390385
1292;JAI;2;9;53;26.6213526230086;75.9719549797807;15909.12592277871;-22465.61748318185
1293;JAI;2;9;53;26.608295785577997;75.9789542701783;16608.055742983423;-23911.424696859136
1294;JAI;2;9;53;26.595656129186413;75.98739202491305;17450.364666012978;-25310.771817868506
1295;JAI;2;9;53;26.58231591819288;75.99509336004745;18219.6099751284;-26787.79038924955
1296;JAI;2;9;54;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1297;JAI;2;9;54;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1298;JAI;2;9;54;26.826235167261554;75.83187844518056;1955.9762633170337;225.64963630003547
1299;JAI;2;9;54;26.827636870393423;75.84727991249609;3486.946921346408;381.2895080143184
1300;JAI;2;9;54;26.828448059716784;75.86120885773391;4871.529764500962;471.6283504174114
1301;JAI;2;9;54;26.827291783951264;75.87433161987721;6176.061448318732;344.0830243356638
1302;JAI;2;9;54;26.82311015465536;75.88692628629283;7428.3204383771335;-118.56981753946137
1303;JAI;2;9;54;26.81361662608459;75.89747272924623;8477.445818215308;-1169.798968078552
1304;JAI;2;9;54;26.79797253268535;75.9047564735884;9202.844693738562;-2902.668363836501
1305;JAI;2;9;54;26.78222501768297;75.90927023551562;9652.989445733338;-4647.168772216789
1306;JAI;2;9;54;26.76775605889738;75.91508059873814;10232.102321331227;-6249.884234739512
1307;JAI;2;9;54;26.7534929845893;75.922047299745;10926.363862709013;-7829.661815034451
1308;JAI;2;9;54;26.739092214558283;75.92956342009795;11675.470771811808;-9424.607385147166
1309;JAI;2;9;54;26.72634416369833;75.93676609335743;12393.400328021964;-10836.416605885423
1310;JAI;2;9;54;26.7133843413822;75.94403030444208;13117.637839657242;-12271.642875466152
1311;JAI;2;9;54;26.700066997567674;75.95154100350557;13866.612822807881;-13746.41409016872
1312;JAI;2;9;54;26.686508305500933;75.95926933589305;14637.454115651442;-15247.857092197293
1313;JAI;2;9;54;26.67312974336112;75.96733424120134;15441.956630869257;-16729.2533477633
1314;JAI;2;9;54;26.65949842249089;75.975027188992;16209.654155926019;-18238.651505491725
1315;JAI;2;9;54;26.646150858645;75.98358949363575;17064.04925033602;-19716.445563892757
1316;JAI;2;9;54;26.632468916529433;75.99146708089673;17850.514841377753;-21231.327405659256
1317;JAI;2;9;54;26.61916550195674;75.9989295258826;18595.763663407866;-22704.279895003438
1318;JAI;2;9;54;26.605718544284855;76.00668332920898;19370.229201488277;-24193.048262918237
1319;JAI;2;9;54;26.592069825043822;76.01445788150248;20146.979153546188;-25704.120799827797
1320;JAI;2;9;55;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1321;JAI;2;9;55;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1322;JAI;2;9;55;26.826380248118767;75.8318981941938;1957.9369597092798;241.72500964930234
1323;JAI;2;9;55;26.82782716119825;75.84734646194619;3493.556484698511;402.37570165551915
1324;JAI;2;9;55;26.82887026944955;75.86137878566828;4888.403342641497;518.4160337842535
1325;JAI;2;9;55;26.82973934917911;75.87541408365993;6283.529907578649;615.3281567781333
1326;JAI;2;9;55;26.83027208975831;75.89045218124643;7778.3396166842085;675.1888887861584
1327;JAI;2;9;55;26.826712920101908;75.90490709006755;9215.495660107661;281.79765763216
1328;JAI;2;9;55;26.81980180142261;75.91930956500696;10647.842358724038;-482.832496245752
1329;JAI;2;9;55;26.80341790290872;75.92606787536343;11321.331608839228;-2297.5947934668247
1330;JAI;2;9;55;26.783536973018233;75.92916100318232;11630.900875615069;-4500.135483835838
1331;JAI;2;9;55;26.76887032348336;75.93688674670112;12400.777507440489;-6124.478502521428
1332;JAI;2;9;55;26.75857497837686;75.94948796859588;13655.291319549697;-7263.915695773801
1333;JAI;2;9;55;26.74532485259697;75.95767881853425;14471.684821915807;-8731.130078479475
1334;JAI;2;9;55;26.731870443496643;75.96591317075533;15292.62314957033;-10220.920898065917
1335;JAI;2;9;55;26.717955188451608;75.97414034456897;16113.105702413146;-11761.720986433673
1336;JAI;2;9;55;26.70364740164446;75.9822850697297;16925.64155993176;-13345.971216390253
1337;JAI;2;9;55;26.6891538768366;75.99027067909148;17722.573433869293;-14950.770970544647
1338;JAI;2;9;55;26.674513499066162;75.99811157857945;18505.326818912443;-16571.81262285905
1339;JAI;2;9;55;26.659718651988694;76.00596657861169;19289.71041305952;-18209.918557895562
1340;JAI;2;9;55;26.645119906441327;76.01367298918049;20059.46801597193;-19826.270801982628
1341;JAI;2;9;55;26.63116981382667;76.02098982541577;20790.51083963637;-21370.768692748177
1342;JAI;2;9;55;26.62159721004601;76.03712534238527;22399.119644221355;-22428.668311385347
1343;JAI;2;9;55;26.610834114824534;76.0517107994973;23853.870303649815;-23618.561987752717
